T (us), IAW, IBW, ICW, VAY, VBY, VCY
7114999.77, -.9933273, 1.6184858, -.6251585, 39.146267, -99.58651, 60.440239
7115250.11, -1.091899, 1.596819, -.5049204, 46.274544, -100.2441, 53.969551
7115499.97, -1.183738, 1.5653075, -.3815693, 53.117523, -100.2837, 47.166126
7115749.84, -1.26828, 1.5241452, -.2558657, 59.633018, -99.70492, 40.071903
7116000.18, -1.345001, 1.4735861, -.1285846, 65.780853, -98.51147, 32.730625
7116250.04, -1.413431, 1.4139417, -.5107E-3, 71.523125, -96.71068, 25.18755
7116499.90, -1.473146, 1.3455801, .12756631, 76.82444, -94.31362, 17.489187
7116749.76, -1.523779, 1.2689224, .25485685, 81.6521, -91.3351, 9.6829967
7117000.10, -1.565018, 1.1844414, .3805761, 85.976349, -87.79346, 1.8171072
7117249.97, -1.596607, 1.0926579, .50394899, 89.770523, -83.71054, -6.059985
7117499.83, -1.618353, .99413788, .62421489, 93.011238, -79.11152, -13.89972
7117750.17, -1.630121, .88948864, .74063224, 95.678505, -74.02476, -21.65375
7118000.03, -1.631839, .77935535, .85248339, 97.755882, -68.4816, -29.27428
7118249.89, -1.623496, .66441709, .95907867, 99.23056, -62.51624, -36.71432
7118500.23, -1.605143, .5453825, 1.0597609, 100.09345, -56.16543, -43.92802
7118750.10, -1.576895, .42298543, 1.1539094, 100.33923, -49.46836, -50.87088
7118999.96, -1.538924, .29798049, 1.2409437, 99.966385, -42.46629, -57.5001
7119249.82, -1.491466, .17113842, 1.3203272, 98.977219, -35.2024, -63.77481
7119500.16, -1.434811, .04324121, 1.3915703, 97.377815, -27.72148, -69.65633
7119750.02, -1.369311, -.0849226, 1.454234, 95.178055, -20.06965, -75.10841
7119999.89, -1.295369, -.2125628, 1.5079318, 92.391487, -12.29408, -80.0974
7120250.23, -1.21344, -.3388925, 1.5523328, 89.035294, -4.442714, -84.59258
7120500.09, -1.12403, -.4631329, 1.5871631, 85.130165, 3.4360428, -88.56621
7120749.95, -1.02769, -.5845178, 1.612208, 80.700188, 11.293615, -91.9938
7120999.81, -.9250141, -.7022991, 1.6273131, 75.772659, 19.081558, -94.85422
7121250.15, -.816635, -.8157504, 1.6323854, 70.377975, 26.751858, -97.12983
7121500.02, -.703221, -.9241724, 1.6273934, 64.549385, 34.257221, -98.8066
7121749.88, -.5854715, -1.026896, 1.612368, 58.322823, 41.55138, -99.87421
7122000.22, -.4641123, -1.123289, 1.5874017, 51.736683, 48.589359, -100.326
7122250.08, -.3398917, -1.212757, 1.5526487, 44.83157, 55.32777, -100.1593
7122499.94, -.2135756, -1.294747, 1.5083231, 37.650055, 61.725067, -99.37512
7122749.81, -.0859427, -1.368755, 1.4546981, 30.236414, 67.741806, -97.97823
7123000.14, .04222009, -1.434325, 1.3921044, 22.636356, 73.340897, -95.97726
7123250.01, .17012255, -1.491051, 1.320928, 14.896738, 78.487816, -93.38455
7123499.87, .29697615, -1.538584, 1.2416077, 7.0652766, 83.150833, -90.21611
7123750.21, .42199877, -1.576631, 1.1546323, -.809745, 87.301193, -86.49145
7124000.07, .54441965, -1.604958, 1.0605383, -8.679774, 90.913315, -82.23354
7124249.94, .66348404, -1.62339, .95990574, -16.49629, 93.964928, -77.46864
7124499.80, .77845776, -1.631813, .85335499, -24.2111, 96.437218, -72.22611
7124750.14, .88863206, -1.630175, .74154311, -31.77664, 98.314934, -66.53829
7125000.00, .99332768, -1.618487, .62515932, -39.14627, 99.58651, -60.44024
7125249.86, 1.091899, -1.59682, .5049212, -46.27454, 100.24409, -53.96955
7125500.20, 1.1837386, -1.565309, .38157013, -53.11753, 100.28365, -47.16613
7125750.06, 1.2682799, -1.524146, .25586653, -59.63302, 99.704918, -40.0719
7125999.93, 1.3450018, -1.473587, .12858543, -65.78085, 98.511475, -32.73063
7126249.79, 1.4134314, -1.413943, .51155E-3, -71.52312, 96.710678, -25.18755
7126500.13, 1.4731468, -1.345581, -.1275655, -76.82444, 94.313622, -17.48919
7126749.99, 1.5237796, -1.268924, -.254856, -81.6521, 91.335098, -9.682997
7126999.86, 1.5650179, -1.184443, -.3805753, -85.97635, 87.793457, -1.817108
7127250.19, 1.5966073, -1.092659, -.5039482, -89.77052, 83.710541, 6.0599842
7127500.06, 1.6183531, -.9941391, -.6242141, -93.01124, 79.111526, 13.899714
7127749.92, 1.6301212, -.8894898, -.7406314, -95.6785, 74.024757, 21.653749
7127999.78, 1.6318392, -.7793566, -.8524826, -97.75588, 68.481598, 29.274281
7128250.12, 1.6234962, -.6644183, -.9590778, -99.23056, 62.516235, 36.714325
7128499.98, 1.6051438, -.5453837, -1.05976, -100.0935, 56.165436, 43.928017
7128749.85, 1.5768952, -.4229866, -1.153909, -100.3392, 49.468357, 50.870876
7129000.19, 1.5389246, -.2979817, -1.240943, -99.96638, 42.46629, 57.500099
7129250.05, 1.4914659, -.1711396, -1.320326, -98.97722, 35.202404, 63.774815
7129499.91, 1.4348119, -.0432424, -1.391569, -97.37782, 27.721483, 69.656334
7129749.77, 1.3693118, .08492139, -1.454233, -95.17805, 20.069649, 75.108406
7130000.11, 1.2953694, .21256162, -1.507931, -92.39149, 12.294081, 80.097404
7130249.98, 1.2134407, .33889136, -1.552332, -89.03529, 4.4427147, 84.592575
7130499.84, 1.1240306, .4631317, -1.587162, -85.13017, -3.436042, 88.566208
7130750.18, 1.0276905, .58451664, -1.612207, -80.70019, -11.29361, 91.993797
7131000.04, .92501444, .70229787, -1.627312, -75.77266, -19.08156, 94.854218
7131249.90, .81663531, .81574923, -1.632385, -70.37798, -26.75186, 97.129829
7131499.77, .70322138, .92417115, -1.627393, -64.54939, -34.25722, 98.806602
7131750.11, .58547181, 1.0268953, -1.612367, -58.32282, -41.55138, 99.874207
7131999.97, .46411264, 1.1232883, -1.587401, -51.73668, -48.58936, 100.32604
7132249.83, .33989206, 1.2127558, -1.552648, -44.83157, -55.32777, 100.15934
7132500.17, .21357594, 1.2947463, -1.508322, -37.65005, -61.72507, 99.375122
7132750.03, .08594305, 1.3687543, -1.454697, -30.23641, -67.74181, 97.978226
7132999.90, -.0422197, 1.4343233, -1.392104, -22.63636, -73.3409, 95.977257
7133250.24, -.1701222, 1.4910493, -1.320927, -14.89674, -78.48782, 93.384552
7133500.10, -.2969758, 1.5385826, -1.241607, -7.065277, -83.15083, 90.21611
7133749.96, -.4219984, 1.5766299, -1.154631, .80974472, -87.30119, 86.491447
7133999.82, -.5444193, 1.6049567, -1.060537, 8.6797743, -90.91331, 82.233543
7134250.16, -.6634836, 1.6233885, -.9599049, 16.49629, -93.96493, 77.468636
7134500.03, -.7784574, 1.6318116, -.8533542, 24.2111, -96.43722, 72.226112
7134749.89, -.8886317, 1.6301739, -.7415423, 31.77664, -98.31493, 66.538292
7135000.23, -.9933273, 1.6184858, -.6251585, 39.146267, -99.58651, 60.440239
7135250.09, -1.091899, 1.596819, -.5049204, 46.274544, -100.2441, 53.969551
7135499.95, -1.183738, 1.5653075, -.3815693, 53.117523, -100.2837, 47.166126
7135749.82, -1.26828, 1.5241452, -.2558657, 59.633018, -99.70492, 40.071903
7136000.16, -1.345001, 1.4735861, -.1285846, 65.780853, -98.51147, 32.730625
7136250.02, -1.413431, 1.4139417, -.5107E-3, 71.523125, -96.71068, 25.18755
7136499.88, -1.473146, 1.3455801, .12756629, 76.82444, -94.31362, 17.489187
7136750.22, -1.523779, 1.2689224, .25485682, 81.6521, -91.3351, 9.6829967
7137000.08, -1.565018, 1.1844414, .3805761, 85.976349, -87.79346, 1.8171072
7137249.95, -1.596607, 1.0926579, .50394899, 89.770523, -83.71054, -6.059985
7137499.81, -1.618353, .99413788, .62421483, 93.011238, -79.11152, -13.89972
7137750.15, -1.630121, .88948864, .74063224, 95.678505, -74.02476, -21.65375
7138000.01, -1.631839, .77935535, .85248339, 97.755882, -68.4816, -29.27428
7138249.87, -1.623496, .66441709, .95907867, 99.23056, -62.51624, -36.71432
7138500.21, -1.605143, .5453825, 1.0597609, 100.09345, -56.16543, -43.92802
7138750.08, -1.576895, .42298543, 1.1539094, 100.33923, -49.46836, -50.87088
7138999.94, -1.538924, .29798052, 1.2409437, 99.966385, -42.46629, -57.5001
7139249.80, -1.491466, .17113842, 1.3203272, 98.977219, -35.2024, -63.77481
7139500.14, -1.434811, .04324122, 1.3915703, 97.377815, -27.72148, -69.65633
7139750.00, -1.369311, -.0849226, 1.454234, 95.178055, -20.06965, -75.10841
7139999.87, -1.295369, -.2125628, 1.5079318, 92.391487, -12.29408, -80.0974
7140250.21, -1.21344, -.3388925, 1.5523328, 89.035294, -4.442714, -84.59258
7140500.07, -1.12403, -.4631329, 1.5871631, 85.130165, 3.4360425, -88.56621
7140749.93, -1.02769, -.5845178, 1.612208, 80.700188, 11.293615, -91.9938
7140999.79, -.9250141, -.7022991, 1.6273131, 75.772659, 19.081558, -94.85422
7141250.13, -.816635, -.8157504, 1.6323854, 70.377975, 26.751858, -97.12983
7141500.00, -.703221, -.9241723, 1.6273934, 64.549385, 34.257221, -98.8066
7141749.86, -.5854715, -1.026896, 1.612368, 58.322823, 41.55138, -99.87421
7142000.20, -.4641123, -1.123289, 1.5874017, 51.736683, 48.589359, -100.326
7142250.06, -.3398917, -1.212757, 1.5526487, 44.83157, 55.32777, -100.1593
7142499.92, -.2135756, -1.294747, 1.5083231, 37.650055, 61.725067, -99.37512
7142749.79, -.0859427, -1.368755, 1.4546981, 30.236414, 67.741806, -97.97823
7143000.13, .04222008, -1.434325, 1.3921044, 22.636356, 73.340897, -95.97726
7143249.99, .17012253, -1.491051, 1.320928, 14.896738, 78.487816, -93.38455
7143499.85, .29697615, -1.538584, 1.2416077, 7.0652766, 83.150833, -90.21611
7143750.19, .42199877, -1.576631, 1.1546323, -.809745, 87.301193, -86.49145
7144000.05, .54441965, -1.604958, 1.0605383, -8.679774, 90.913315, -82.23354
7144249.92, .66348404, -1.62339, .95990574, -16.49629, 93.964928, -77.46864
7144499.78, .77845776, -1.631813, .85335499, -24.2111, 96.437218, -72.22611
7144750.12, .88863206, -1.630175, .74154311, -31.77664, 98.314934, -66.53829
7144999.98, .99332768, -1.618487, .62515932, -39.14627, 99.58651, -60.44024
7145249.84, 1.091899, -1.59682, .5049212, -46.27454, 100.24409, -53.96955
7145500.18, 1.1837386, -1.565309, .38157013, -53.11753, 100.28365, -47.16613
7145750.05, 1.2682799, -1.524146, .25586653, -59.63302, 99.704918, -40.0719
7145999.91, 1.3450018, -1.473587, .12858541, -65.78085, 98.511475, -32.73063
7146249.77, 1.4134314, -1.413943, .51155E-3, -71.52312, 96.710678, -25.18755
7146500.11, 1.4731468, -1.345581, -.1275655, -76.82444, 94.313622, -17.48919
7146749.97, 1.5237796, -1.268924, -.254856, -81.6521, 91.335098, -9.682997
7146999.84, 1.5650179, -1.184443, -.3805753, -85.97635, 87.793457, -1.817108
7147250.18, 1.5966073, -1.092659, -.5039482, -89.77052, 83.710541, 6.0599842
7147500.04, 1.6183531, -.9941391, -.6242141, -93.01124, 79.111526, 13.899714
7147749.90, 1.6301212, -.8894898, -.7406314, -95.6785, 74.024757, 21.653749
7147999.76, 1.6318392, -.7793565, -.8524826, -97.75588, 68.481598, 29.274281
7148250.10, 1.6234962, -.6644183, -.9590779, -99.23056, 62.516235, 36.714325
7148499.97, 1.6051438, -.5453837, -1.05976, -100.0935, 56.165436, 43.928017
7148749.83, 1.5768952, -.4229866, -1.153909, -100.3392, 49.468357, 50.870876
7149000.17, 1.5389246, -.2979817, -1.240943, -99.96638, 42.46629, 57.500099
7149250.03, 1.4914659, -.1711396, -1.320326, -98.97722, 35.202404, 63.774815
7149499.89, 1.4348119, -.0432424, -1.391569, -97.37782, 27.721483, 69.656334
7149750.23, 1.3693118, .0849214, -1.454233, -95.17805, 20.069649, 75.108406
7150000.10, 1.2953694, .21256164, -1.507931, -92.39149, 12.294081, 80.097404
7150249.96, 1.2134407, .33889136, -1.552332, -89.03529, 4.4427147, 84.592575
7150499.82, 1.1240306, .4631317, -1.587162, -85.13017, -3.436042, 88.566208
7150750.16, 1.0276905, .58451664, -1.612207, -80.70019, -11.29361, 91.993797
7151000.02, .92501444, .70229787, -1.627312, -75.77266, -19.08156, 94.854218
7151249.89, .81663531, .81574923, -1.632385, -70.37798, -26.75186, 97.129829
7151500.23, .70322138, .92417115, -1.627393, -64.54939, -34.25722, 98.806602
7151750.09, .58547181, 1.0268953, -1.612367, -58.32282, -41.55138, 99.874207
7151999.95, .46411264, 1.1232883, -1.587401, -51.73668, -48.58936, 100.32604
7152249.81, .33989206, 1.2127558, -1.552648, -44.83157, -55.32777, 100.15934
7152500.15, .21357594, 1.2947463, -1.508322, -37.65005, -61.72507, 99.375122
7152750.02, .08594304, 1.3687543, -1.454697, -30.23641, -67.74181, 97.978226
7152999.88, -.0422197, 1.4343233, -1.392104, -22.63636, -73.3409, 95.977257
7153250.22, -.1701222, 1.4910494, -1.320927, -14.89674, -78.48782, 93.384552
7153500.08, -.2969758, 1.5385826, -1.241607, -7.065277, -83.15083, 90.21611
7153749.94, -.4219984, 1.5766299, -1.154631, .80974472, -87.30119, 86.491447
7153999.81, -.5444193, 1.6049567, -1.060537, 8.6797743, -90.91331, 82.233543
7154250.14, -.6634836, 1.6233885, -.9599049, 16.49629, -93.96493, 77.468636
7154500.01, -.7784574, 1.6318116, -.8533542, 24.2111, -96.43722, 72.226112
7154749.87, -.8886317, 1.6301739, -.7415423, 31.77664, -98.31493, 66.538292
7155000.21, -.9933273, 1.6184858, -.6251585, 39.146267, -99.58651, 60.440239
7155250.07, -1.091899, 1.596819, -.5049204, 46.274544, -100.2441, 53.969551
7155499.94, -1.183738, 1.5653075, -.3815693, 53.117523, -100.2837, 47.166126
7155749.80, -1.26828, 1.5241452, -.2558657, 59.633018, -99.70492, 40.071903
7156000.14, -1.345001, 1.4735861, -.1285846, 65.780853, -98.51147, 32.730625
7156250.00, -1.413431, 1.4139417, -.5107E-3, 71.523125, -96.71068, 25.18755
7156499.86, -1.473146, 1.3455801, .12756629, 76.82444, -94.31362, 17.489187
7156750.20, -1.523779, 1.2689224, .25485682, 81.6521, -91.3351, 9.6829967
7157000.06, -1.565018, 1.1844414, .3805761, 85.976349, -87.79346, 1.8171072
7157249.93, -1.596607, 1.0926579, .50394899, 89.770523, -83.71054, -6.059985
7157499.79, -1.618353, .99413788, .62421483, 93.011238, -79.11152, -13.89972
7157750.13, -1.630121, .88948864, .74063224, 95.678505, -74.02476, -21.65375
7157999.99, -1.631839, .77935535, .85248339, 97.755882, -68.4816, -29.27428
7158249.86, -1.623496, .66441715, .95907867, 99.23056, -62.51624, -36.71432
7158500.19, -1.605143, .5453825, 1.0597609, 100.09345, -56.16543, -43.92802
7158750.06, -1.576895, .42298543, 1.1539094, 100.33923, -49.46836, -50.87088
7158999.92, -1.538924, .29798052, 1.2409437, 99.966385, -42.46629, -57.5001
7159249.78, -1.491466, .17113844, 1.3203272, 98.977219, -35.2024, -63.77481
7159500.12, -1.434811, .04324123, 1.3915703, 97.377815, -27.72148, -69.65633
7159749.98, -1.369311, -.0849226, 1.454234, 95.178055, -20.06965, -75.10841
7159999.85, -1.295369, -.2125628, 1.5079318, 92.391487, -12.29408, -80.0974
7160250.19, -1.21344, -.3388925, 1.5523328, 89.035294, -4.442714, -84.59258
7160500.05, -1.12403, -.4631329, 1.5871631, 85.130165, 3.4360425, -88.56621
7160749.91, -1.02769, -.5845178, 1.612208, 80.700188, 11.293615, -91.9938
7160999.77, -.9250141, -.7022991, 1.6273131, 75.772659, 19.081558, -94.85422
7161250.11, -.816635, -.8157504, 1.6323854, 70.377975, 26.751858, -97.12983
7161499.98, -.703221, -.9241723, 1.6273934, 64.549385, 34.257221, -98.8066
7161749.84, -.5854715, -1.026896, 1.612368, 58.322823, 41.55138, -99.87421
7162000.18, -.4641123, -1.123289, 1.5874017, 51.736683, 48.589359, -100.326
7162250.04, -.3398917, -1.212757, 1.5526487, 44.83157, 55.32777, -100.1593
7162499.90, -.2135756, -1.294747, 1.5083231, 37.650055, 61.725067, -99.37512
7162749.77, -.0859427, -1.368755, 1.4546981, 30.236414, 67.741806, -97.97823
7163000.11, .04222008, -1.434325, 1.3921044, 22.636356, 73.340897, -95.97726
7163249.97, .17012253, -1.49105, 1.320928, 14.896738, 78.487816, -93.38455
7163499.83, .29697615, -1.538584, 1.2416075, 7.0652766, 83.150833, -90.21611
7163750.17, .42199877, -1.576631, 1.1546323, -.809745, 87.301193, -86.49145
7164000.03, .54441965, -1.604958, 1.0605383, -8.679774, 90.913315, -82.23354
7164249.90, .66348404, -1.62339, .95990568, -16.49629, 93.964928, -77.46864
7164500.24, .77845776, -1.631813, .85335499, -24.2111, 96.437218, -72.22611
7164750.10, .88863206, -1.630175, .74154305, -31.77664, 98.314934, -66.53829
7164999.96, .99332768, -1.618487, .62515932, -39.14627, 99.58651, -60.44024
7165249.82, 1.091899, -1.59682, .5049212, -46.27454, 100.24409, -53.96955
7165500.16, 1.1837386, -1.565309, .3815701, -53.11753, 100.28365, -47.16613
7165750.03, 1.2682799, -1.524146, .2558665, -59.63302, 99.704918, -40.0719
7165999.89, 1.3450018, -1.473587, .12858541, -65.78085, 98.511475, -32.73063
7166250.23, 1.4134314, -1.413943, .51154E-3, -71.52312, 96.710678, -25.18755
7166500.09, 1.4731468, -1.345581, -.1275655, -76.82444, 94.313622, -17.48919
7166749.95, 1.5237796, -1.268924, -.254856, -81.6521, 91.335098, -9.682997
7166999.82, 1.5650179, -1.184443, -.3805753, -85.97635, 87.793457, -1.817108
7167250.16, 1.5966073, -1.092659, -.5039482, -89.77052, 83.710541, 6.0599842
7167500.02, 1.6183531, -.9941391, -.6242141, -93.01124, 79.111526, 13.899714
7167749.88, 1.6301212, -.8894898, -.7406314, -95.6785, 74.024757, 21.653749
7168000.22, 1.6318392, -.7793565, -.8524826, -97.75588, 68.481598, 29.274281
7168250.08, 1.6234962, -.6644183, -.9590779, -99.23056, 62.516235, 36.714325
7168499.95, 1.6051438, -.5453837, -1.05976, -100.0935, 56.165436, 43.928017
7168749.81, 1.5768952, -.4229866, -1.153909, -100.3392, 49.468357, 50.870876
7169000.15, 1.5389246, -.2979817, -1.240943, -99.96638, 42.46629, 57.500099
7169250.01, 1.4914659, -.1711396, -1.320326, -98.97722, 35.202404, 63.774815
7169499.87, 1.4348119, -.0432424, -1.391569, -97.37782, 27.721483, 69.656334
7169750.21, 1.3693118, .0849214, -1.454233, -95.17805, 20.069649, 75.108406
7170000.08, 1.2953694, .21256164, -1.507931, -92.39149, 12.294081, 80.097404
7170249.94, 1.2134407, .33889136, -1.552332, -89.03529, 4.4427147, 84.592575
7170499.80, 1.1240306, .4631317, -1.587162, -85.13017, -3.436042, 88.566208
7170750.14, 1.0276905, .58451664, -1.612207, -80.70019, -11.29361, 91.993797
7171000.00, .92501444, .70229793, -1.627312, -75.77266, -19.08156, 94.854218
7171249.87, .81663531, .81574923, -1.632385, -70.37798, -26.75186, 97.129829
7171500.21, .70322138, .92417121, -1.627393, -64.54939, -34.25722, 98.806602
7171750.07, .58547181, 1.0268953, -1.612367, -58.32282, -41.55138, 99.874207
7171999.93, .46411264, 1.1232883, -1.587401, -51.73668, -48.58936, 100.32604
7172249.79, .33989206, 1.2127558, -1.552648, -44.83157, -55.32777, 100.15934
7172500.13, .21357593, 1.2947463, -1.508322, -37.65005, -61.72507, 99.375122
7172750.00, .08594304, 1.3687543, -1.454697, -30.23641, -67.74181, 97.978226
7172999.86, -.0422197, 1.4343233, -1.392104, -22.63636, -73.3409, 95.977257
7173250.20, -.1701222, 1.4910494, -1.320927, -14.89674, -78.48782, 93.384552
7173500.06, -.2969758, 1.5385826, -1.241607, -7.065277, -83.15083, 90.21611
7173749.92, -.4219984, 1.5766299, -1.154631, .80974472, -87.30119, 86.491447
7173999.79, -.5444193, 1.6049567, -1.060537, 8.6797743, -90.91331, 82.233543
7174250.13, -.6634836, 1.6233885, -.9599049, 16.49629, -93.96493, 77.468636
7174499.99, -.7784574, 1.6318116, -.8533542, 24.2111, -96.43722, 72.226112
7174749.85, -.8886317, 1.6301739, -.7415423, 31.77664, -98.31493, 66.538292
7175000.19, -.9933273, 1.6184858, -.6251585, 39.146267, -99.58651, 60.440239
7175250.05, -1.091899, 1.596819, -.5049204, 46.274544, -100.2441, 53.969551
7175499.92, -1.183738, 1.5653075, -.3815693, 53.117523, -100.2837, 47.166126
7175749.78, -1.26828, 1.5241452, -.2558657, 59.633018, -99.70492, 40.071903
7176000.12, -1.345001, 1.4735861, -.1285846, 65.780853, -98.51147, 32.730625
7176249.98, -1.413431, 1.4139419, -.5107E-3, 71.523125, -96.71068, 25.18755
7176499.84, -1.473146, 1.3455801, .12756629, 76.82444, -94.31362, 17.489187
7176750.18, -1.523779, 1.2689224, .25485682, 81.6521, -91.3351, 9.6829967
7177000.05, -1.565018, 1.1844414, .38057607, 85.976349, -87.79346, 1.8171072
7177249.91, -1.596607, 1.092658, .50394899, 89.770523, -83.71054, -6.059985
7177499.77, -1.618353, .99413794, .62421483, 93.011238, -79.11152, -13.89972
7177750.11, -1.630121, .88948864, .74063224, 95.678505, -74.02476, -21.65375
